geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area,total_population_25_under,proportion_25_under
36047045600,"Census Tract 456, Kings County, New York",2399,1513.0,33750.0,1166100.0,606.0,1711.0,21.0,0.0,467.0,0.0,10.0,123.0,67.0,New York City,New York-Newark-Jersey City,886.0,0.3693205502292622
36047092200,"Census Tract 922, Kings County, New York",2578,1901.0,29504.0,306800.0,312.0,51.0,2415.0,0.0,0.0,0.0,0.0,56.0,56.0,New York City,New York-Newark-Jersey City,677.0,0.2626066718386346
36047094402,"Census Tract 944.02, Kings County, New York",3071,1770.0,19604.0,-666666666.0,163.0,31.0,2282.0,0.0,54.0,0.0,0.0,0.0,704.0,New York City,New York-Newark-Jersey City,1301.0,0.42364050797785735
36047096400,"Census Tract 964, Kings County, New York",1715,1198.0,54306.0,460100.0,247.0,50.0,1542.0,0.0,76.0,0.0,0.0,12.0,35.0,New York City,New York-Newark-Jersey City,517.0,0.30145772594752185
36047101600,"Census Tract 1016, Kings County, New York",1810,1270.0,83542.0,515600.0,367.0,124.0,1563.0,6.0,84.0,0.0,0.0,0.0,33.0,New York City,New York-Newark-Jersey City,540.0,0.2983425414364641
36047101800,"Census Tract 1018, Kings County, New York",2058,1538.0,80395.0,462000.0,654.0,71.0,1550.0,0.0,131.0,0.0,34.0,18.0,254.0,New York City,New York-Newark-Jersey City,520.0,0.25267249757045673
36047102000,"Census Tract 1020, Kings County, New York",2291,1437.0,103750.0,476900.0,525.0,216.0,1808.0,0.0,42.0,0.0,0.0,64.0,161.0,New York City,New York-Newark-Jersey City,854.0,0.37276298559580967
36047107800,"Census Tract 1078, Kings County, New York",4068,3354.0,65412.0,306400.0,743.0,109.0,3327.0,0.0,0.0,0.0,250.0,19.0,363.0,New York City,New York-Newark-Jersey City,714.0,0.17551622418879056
36047110600,"Census Tract 1106, Kings County, New York",4082,2273.0,17405.0,-666666666.0,256.0,0.0,2814.0,0.0,9.0,0.0,60.0,23.0,1176.0,New York City,New York-Newark-Jersey City,1809.0,0.4431651151396374
36047038200,"Census Tract 382, Kings County, New York",6197,3985.0,19201.0,1031300.0,594.0,343.0,2118.0,0.0,1637.0,0.0,0.0,282.0,1817.0,New York City,New York-Newark-Jersey City,2212.0,0.3569469097950621
36047038900,"Census Tract 389, Kings County, New York",2943,2134.0,53938.0,332100.0,746.0,803.0,236.0,90.0,358.0,0.0,16.0,15.0,1515.0,New York City,New York-Newark-Jersey City,809.0,0.27488956846755014
36047043400,"Census Tract 434, Kings County, New York",3480,2406.0,52123.0,554300.0,965.0,1926.0,0.0,0.0,1186.0,0.0,0.0,43.0,325.0,New York City,New York-Newark-Jersey City,1074.0,0.3086206896551724
36047043500,"Census Tract 435, Kings County, New York",5202,3190.0,50625.0,562500.0,788.0,523.0,792.0,0.0,68.0,0.0,0.0,19.0,3800.0,New York City,New York-Newark-Jersey City,2012.0,0.38677431757016534
36047043700,"Census Tract 437, Kings County, New York",6449,4116.0,46690.0,597200.0,1069.0,1079.0,1056.0,13.0,46.0,0.0,8.0,164.0,4096.0,New York City,New York-Newark-Jersey City,2333.0,0.3617615134129322
36047043900,"Census Tract 439, Kings County, New York",4146,2813.0,53073.0,625800.0,521.0,272.0,679.0,70.0,399.0,0.0,0.0,75.0,2651.0,New York City,New York-Newark-Jersey City,1333.0,0.32151471297636275
36047044100,"Census Tract 441, Kings County, New York",5261,3658.0,52852.0,585200.0,832.0,804.0,165.0,72.0,745.0,0.0,41.0,35.0,3450.0,New York City,New York-Newark-Jersey City,1603.0,0.3046949249192169
36047044400,"Census Tract 444, Kings County, New York",3514,1996.0,48133.0,614100.0,740.0,2874.0,87.0,0.0,122.0,0.0,0.0,7.0,424.0,New York City,New York-Newark-Jersey City,1518.0,0.4319863403528742
36047045400,"Census Tract 454, Kings County, New York",1771,1000.0,58750.0,887500.0,537.0,1326.0,17.0,10.0,75.0,0.0,0.0,126.0,227.0,New York City,New York-Newark-Jersey City,771.0,0.435347261434218
36047046201,"Census Tract 462.01, Kings County, New York",2498,1594.0,24701.0,437100.0,850.0,2152.0,0.0,0.0,296.0,0.0,8.0,0.0,42.0,New York City,New York-Newark-Jersey City,904.0,0.36188951160928745
36047046400,"Census Tract 464, Kings County, New York",2929,1286.0,58266.0,916400.0,360.0,2647.0,48.0,0.0,119.0,0.0,0.0,48.0,67.0,New York City,New York-Newark-Jersey City,1643.0,0.5609423011266644
36047050000,"Census Tract 500, Kings County, New York",3964,2747.0,85375.0,647900.0,1648.0,2236.0,233.0,0.0,903.0,0.0,6.0,108.0,478.0,New York City,New York-Newark-Jersey City,1217.0,0.3070131180625631
36047077200,"Census Tract 772, Kings County, New York",3168,1951.0,56740.0,573900.0,871.0,1130.0,1317.0,26.0,58.0,0.0,0.0,38.0,625.0,New York City,New York-Newark-Jersey City,1217.0,0.3841540404040404
36047072200,"Census Tract 722, Kings County, New York",3296,2251.0,67287.0,499000.0,594.0,106.0,2877.0,0.0,68.0,0.0,0.0,13.0,232.0,New York City,New York-Newark-Jersey City,1045.0,0.3170509708737864
36047073400,"Census Tract 734, Kings County, New York",2145,1563.0,87361.0,476000.0,659.0,67.0,1925.0,0.0,0.0,0.0,29.0,14.0,110.0,New York City,New York-Newark-Jersey City,582.0,0.27132867132867133
36047074400,"Census Tract 744, Kings County, New York",2797,1393.0,104167.0,624600.0,659.0,2083.0,390.0,0.0,110.0,0.0,0.0,59.0,155.0,New York City,New York-Newark-Jersey City,1404.0,0.5019663925634609
36047075600,"Census Tract 756, Kings County, New York",2144,1354.0,82813.0,794600.0,694.0,1694.0,73.0,0.0,301.0,0.0,0.0,0.0,76.0,New York City,New York-Newark-Jersey City,790.0,0.36847014925373134
36047078600,"Census Tract 786, Kings County, New York",4965,3366.0,53019.0,338800.0,883.0,372.0,3454.0,0.0,279.0,0.0,65.0,166.0,629.0,New York City,New York-Newark-Jersey City,1599.0,0.3220543806646526
36047082400,"Census Tract 824, Kings County, New York",4267,2804.0,41327.0,456000.0,690.0,137.0,3671.0,0.0,98.0,0.0,0.0,93.0,268.0,New York City,New York-Newark-Jersey City,1463.0,0.3428638387625967
36047083800,"Census Tract 838, Kings County, New York",2335,1703.0,62188.0,436900.0,420.0,104.0,2074.0,0.0,9.0,0.0,0.0,71.0,77.0,New York City,New York-Newark-Jersey City,632.0,0.27066381156316915
36047051500,"Census Tract 515, Kings County, New York",2024,1633.0,133500.0,846500.0,1283.0,1371.0,109.0,0.0,143.0,0.0,14.0,35.0,352.0,New York City,New York-Newark-Jersey City,391.0,0.19318181818181818
36047052700,"Census Tract 527, Kings County, New York",6776,4994.0,51927.0,620800.0,1856.0,1364.0,136.0,0.0,370.0,0.0,83.0,95.0,4728.0,New York City,New York-Newark-Jersey City,1782.0,0.262987012987013
36047052900,"Census Tract 529, Kings County, New York",3995,1808.0,37703.0,590900.0,358.0,3701.0,77.0,0.0,0.0,0.0,0.0,12.0,205.0,New York City,New York-Newark-Jersey City,2187.0,0.5474342928660826
36047054700,"Census Tract 547, Kings County, New York",4903,2636.0,36214.0,828100.0,914.0,3414.0,268.0,13.0,185.0,0.0,0.0,70.0,966.0,New York City,New York-Newark-Jersey City,2267.0,0.4623699775647563
36047055600,"Census Tract 556, Kings County, New York",3951,2453.0,65464.0,681500.0,1099.0,3152.0,20.0,0.0,400.0,0.0,0.0,108.0,271.0,New York City,New York-Newark-Jersey City,1498.0,0.37914452037458873
36047056400,"Census Tract 564, Kings County, New York",2600,1822.0,89938.0,483700.0,825.0,1919.0,62.0,0.0,316.0,76.0,0.0,31.0,196.0,New York City,New York-Newark-Jersey City,778.0,0.29923076923076924
36047057000,"Census Tract 570, Kings County, New York",3548,2879.0,62031.0,175700.0,1045.0,2105.0,85.0,0.0,1012.0,0.0,32.0,20.0,294.0,New York City,New York-Newark-Jersey City,669.0,0.18855693348365277
36047057900,"Census Tract 579, Kings County, New York",1074,852.0,56250.0,-666666666.0,353.0,520.0,67.0,7.0,20.0,0.0,0.0,22.0,445.0,New York City,New York-Newark-Jersey City,222.0,0.20670391061452514
36047058400,"Census Tract 584, Kings County, New York",3179,2461.0,54375.0,568800.0,1206.0,2379.0,112.0,0.0,428.0,0.0,19.0,0.0,241.0,New York City,New York-Newark-Jersey City,718.0,0.22585718779490405
36047058600,"Census Tract 586, Kings County, New York",3012,2124.0,66087.0,607000.0,614.0,692.0,21.0,0.0,1730.0,0.0,0.0,14.0,555.0,New York City,New York-Newark-Jersey City,888.0,0.2948207171314741
36047000200,"Census Tract 2, Kings County, New York",1506,999.0,34931.0,450000.0,93.0,52.0,24.0,0.0,56.0,0.0,13.0,24.0,1337.0,New York City,New York-Newark-Jersey City,507.0,0.33665338645418325
36047000700,"Census Tract 7, Kings County, New York",4054,2994.0,157534.0,1564700.0,2631.0,3126.0,58.0,0.0,415.0,0.0,8.0,144.0,303.0,New York City,New York-Newark-Jersey City,1060.0,0.26147015293537246
36047001800,"Census Tract 18, Kings County, New York",2022,1837.0,-666666666.0,-666666666.0,145.0,216.0,769.0,28.0,14.0,19.0,0.0,14.0,962.0,New York City,New York-Newark-Jersey City,185.0,0.09149357072205737
36047002300,"Census Tract 23, Kings County, New York",4707,2763.0,19510.0,-666666666.0,401.0,34.0,2354.0,68.0,733.0,0.0,0.0,156.0,1430.0,New York City,New York-Newark-Jersey City,1944.0,0.4130019120458891
36047002901,"Census Tract 29.01, Kings County, New York",4289,2578.0,22905.0,-666666666.0,208.0,98.0,2071.0,0.0,870.0,0.0,0.0,44.0,1206.0,New York City,New York-Newark-Jersey City,1711.0,0.3989274889251574
36047003400,"Census Tract 34, Kings County, New York",3022,2453.0,77216.0,663300.0,1062.0,1723.0,139.0,0.0,637.0,0.0,0.0,29.0,494.0,New York City,New York-Newark-Jersey City,569.0,0.18828590337524817
36047003800,"Census Tract 38, Kings County, New York",1506,1111.0,86000.0,843100.0,536.0,1072.0,0.0,0.0,247.0,0.0,0.0,113.0,74.0,New York City,New York-Newark-Jersey City,395.0,0.26228419654714474
36047004500,"Census Tract 45, Kings County, New York",3651,2843.0,145721.0,1164800.0,2413.0,2960.0,75.0,0.0,263.0,0.0,6.0,203.0,144.0,New York City,New York-Newark-Jersey City,808.0,0.2213092303478499
36047005202,"Census Tract 52.02, Kings County, New York",2424,1985.0,74083.0,326800.0,1183.0,2084.0,79.0,0.0,127.0,0.0,0.0,28.0,106.0,New York City,New York-Newark-Jersey City,439.0,0.18110561056105612
36047006300,"Census Tract 63, Kings County, New York",1967,1493.0,111313.0,861100.0,1049.0,1564.0,9.0,0.0,114.0,0.0,0.0,120.0,160.0,New York City,New York-Newark-Jersey City,474.0,0.24097610574478903
36047006800,"Census Tract 68, Kings County, New York",4771,3346.0,45917.0,846600.0,1205.0,2176.0,79.0,23.0,949.0,0.0,33.0,91.0,1443.0,New York City,New York-Newark-Jersey City,1425.0,0.2986795221127646
36047007100,"Census Tract 71, Kings County, New York",4830,3417.0,34719.0,-666666666.0,1079.0,902.0,1503.0,0.0,196.0,0.0,99.0,10.0,2120.0,New York City,New York-Newark-Jersey City,1413.0,0.2925465838509317
36047007700,"Census Tract 77, Kings County, New York",5105,3986.0,135938.0,1109100.0,2781.0,3546.0,77.0,0.0,357.0,0.0,0.0,217.0,908.0,New York City,New York-Newark-Jersey City,1119.0,0.21919686581782566
36047049200,"Census Tract 492, Kings County, New York",3108,2158.0,46974.0,625700.0,767.0,1577.0,450.0,10.0,694.0,0.0,0.0,34.0,343.0,New York City,New York-Newark-Jersey City,950.0,0.3056628056628057
36047050202,"Census Tract 502.02, Kings County, New York",2246,1733.0,98603.0,726600.0,1399.0,1977.0,24.0,10.0,58.0,0.0,6.0,58.0,123.0,New York City,New York-Newark-Jersey City,513.0,0.2284060552092609
36047050300,"Census Tract 503, Kings County, New York",2486,2056.0,83864.0,666700.0,1126.0,1481.0,23.0,167.0,214.0,0.0,51.0,45.0,528.0,New York City,New York-Newark-Jersey City,430.0,0.17296862429605792
36047051900,"Census Tract 519, Kings County, New York",5159,4437.0,123432.0,980800.0,3299.0,3479.0,188.0,0.0,541.0,0.0,1.0,140.0,810.0,New York City,New York-Newark-Jersey City,722.0,0.1399496026361698
36047053000,"Census Tract 530, Kings County, New York",3736,2301.0,39511.0,777100.0,784.0,2193.0,161.0,0.0,978.0,0.0,9.0,80.0,315.0,New York City,New York-Newark-Jersey City,1435.0,0.38410064239828695
36047057200,"Census Tract 572, Kings County, New York",5551,3419.0,18310.0,-666666666.0,527.0,718.0,2707.0,0.0,377.0,0.0,0.0,11.0,1738.0,New York City,New York-Newark-Jersey City,2132.0,0.3840749414519906
36047055500,"Census Tract 555, Kings County, New York",6431,5197.0,136689.0,1153000.0,3839.0,4058.0,194.0,0.0,981.0,0.0,22.0,185.0,991.0,New York City,New York-Newark-Jersey City,1234.0,0.19188306639713887
36047055700,"Census Tract 557, Kings County, New York",2214,1872.0,87361.0,930600.0,1237.0,1405.0,70.0,0.0,137.0,0.0,10.0,26.0,566.0,New York City,New York-Newark-Jersey City,342.0,0.15447154471544716
36047056900,"Census Tract 569, Kings County, New York",1537,1327.0,81691.0,944100.0,919.0,1278.0,16.0,0.0,67.0,9.0,5.0,13.0,149.0,New York City,New York-Newark-Jersey City,210.0,0.13662979830839297
36047057300,"Census Tract 573, Kings County, New York",2593,2166.0,82448.0,771400.0,1130.0,1859.0,310.0,35.0,138.0,0.0,28.0,52.0,181.0,New York City,New York-Newark-Jersey City,427.0,0.16467412263787118
36047057500,"Census Tract 575, Kings County, New York",3935,3244.0,72656.0,725000.0,1526.0,2985.0,2.0,0.0,337.0,0.0,14.0,35.0,562.0,New York City,New York-Newark-Jersey City,691.0,0.1756035578144854
36047058200,"Census Tract 582, Kings County, New York",2812,1815.0,49750.0,931800.0,361.0,1581.0,10.0,159.0,393.0,0.0,0.0,111.0,717.0,New York City,New York-Newark-Jersey City,997.0,0.35455192034139404
36047059800,"Census Tract 598, Kings County, New York",3391,2299.0,67279.0,274300.0,1036.0,2428.0,154.0,101.0,287.0,0.0,0.0,155.0,266.0,New York City,New York-Newark-Jersey City,1092.0,0.3220289000294898
36047060800,"Census Tract 608, Kings County, New York",3432,2603.0,51111.0,410900.0,1360.0,2571.0,129.0,0.0,467.0,0.0,0.0,33.0,232.0,New York City,New York-Newark-Jersey City,829.0,0.24155011655011654
36047063200,"Census Tract 632, Kings County, New York",1588,1253.0,74250.0,248400.0,440.0,1243.0,14.0,0.0,199.0,0.0,0.0,0.0,132.0,New York City,New York-Newark-Jersey City,335.0,0.21095717884130982
36047064400,"Census Tract 644, Kings County, New York",3030,1773.0,88750.0,658400.0,724.0,2059.0,99.0,0.0,578.0,0.0,0.0,4.0,290.0,New York City,New York-Newark-Jersey City,1257.0,0.41485148514851483
36047065800,"Census Tract 658, Kings County, New York",1992,1458.0,81406.0,569200.0,705.0,1365.0,22.0,0.0,527.0,0.0,0.0,17.0,61.0,New York City,New York-Newark-Jersey City,534.0,0.2680722891566265
36047066000,"Census Tract 660, Kings County, New York",2295,1544.0,100978.0,543700.0,644.0,1697.0,22.0,0.0,372.0,0.0,0.0,55.0,149.0,New York City,New York-Newark-Jersey City,751.0,0.3272331154684096
36047067000,"Census Tract 670, Kings County, New York",2897,2048.0,80417.0,483800.0,663.0,616.0,1521.0,0.0,222.0,0.0,31.0,23.0,484.0,New York City,New York-Newark-Jersey City,849.0,0.29306178805661026
36047069000,"Census Tract 690, Kings County, New York",2234,1497.0,101146.0,447100.0,627.0,345.0,1325.0,0.0,143.0,0.0,73.0,108.0,240.0,New York City,New York-Newark-Jersey City,737.0,0.3299015219337511
36047069200,"Census Tract 692, Kings County, New York",3000,1882.0,107264.0,457100.0,628.0,289.0,2289.0,0.0,117.0,9.0,48.0,95.0,153.0,New York City,New York-Newark-Jersey City,1118.0,0.37266666666666665
36047035900,"Census Tract 359, Kings County, New York",5337,3297.0,30096.0,538300.0,363.0,5.0,4622.0,0.0,65.0,0.0,0.0,31.0,614.0,New York City,New York-Newark-Jersey City,2040.0,0.3822372119168072
36047036001,"Census Tract 360.01, Kings County, New York",3090,2566.0,21750.0,484800.0,1138.0,2927.0,16.0,0.0,0.0,0.0,0.0,106.0,41.0,New York City,New York-Newark-Jersey City,524.0,0.16957928802588998
36047036100,"Census Tract 361, Kings County, New York",2973,2010.0,28960.0,615700.0,182.0,124.0,2145.0,0.0,17.0,0.0,15.0,18.0,654.0,New York City,New York-Newark-Jersey City,963.0,0.3239152371342079
36047036300,"Census Tract 363, Kings County, New York",4331,2775.0,31075.0,601500.0,489.0,223.0,3409.0,39.0,15.0,0.0,0.0,65.0,619.0,New York City,New York-Newark-Jersey City,1556.0,0.35927037635649967
36047011900,"Census Tract 119, Kings County, New York",1529,1228.0,91397.0,986500.0,760.0,1021.0,71.0,0.0,87.0,0.0,0.0,103.0,247.0,New York City,New York-Newark-Jersey City,301.0,0.19686069326357097
36047015200,"Census Tract 152, Kings County, New York",2465,1803.0,84375.0,717100.0,782.0,1513.0,65.0,0.0,496.0,0.0,10.0,18.0,363.0,New York City,New York-Newark-Jersey City,662.0,0.26855983772819475
36047016600,"Census Tract 166, Kings County, New York",1798,1331.0,102829.0,897600.0,541.0,1513.0,0.0,2.0,159.0,0.0,0.0,0.0,126.0,New York City,New York-Newark-Jersey City,467.0,0.25973303670745274
36047114400,"Census Tract 1144, Kings County, New York",2452,1465.0,30170.0,471400.0,108.0,95.0,1327.0,0.0,8.0,0.0,5.0,26.0,991.0,New York City,New York-Newark-Jersey City,987.0,0.4025285481239804
36047021100,"Census Tract 211, Kings County, New York",1829,1261.0,58849.0,669100.0,537.0,391.0,629.0,0.0,102.0,0.0,0.0,28.0,679.0,New York City,New York-Newark-Jersey City,568.0,0.31055221432476765
36047048500,"Census Tract 485, Kings County, New York",2802,2054.0,99063.0,503100.0,1158.0,1379.0,107.0,34.0,137.0,0.0,0.0,63.0,1116.0,New York City,New York-Newark-Jersey City,748.0,0.2669521770164168
36047056100,"Census Tract 561, Kings County, New York",3348,2680.0,84125.0,832200.0,1822.0,2479.0,240.0,8.0,189.0,0.0,0.0,117.0,315.0,New York City,New York-Newark-Jersey City,668.0,0.19952210274790919
36047062000,"Census Tract 620, Kings County, New York",2112,1540.0,119833.0,1221000.0,960.0,2036.0,0.0,0.0,47.0,0.0,0.0,0.0,29.0,New York City,New York-Newark-Jersey City,572.0,0.2708333333333333
36047080800,"Census Tract 808, Kings County, New York",1338,1209.0,10729.0,-666666666.0,117.0,97.0,866.0,0.0,141.0,0.0,5.0,21.0,208.0,New York City,New York-Newark-Jersey City,129.0,0.09641255605381166
36047092400,"Census Tract 924, Kings County, New York",2906,1963.0,36989.0,359000.0,295.0,4.0,2420.0,0.0,0.0,0.0,0.0,3.0,479.0,New York City,New York-Newark-Jersey City,943.0,0.32450103234686856
36047093200,"Census Tract 932, Kings County, New York",1201,927.0,79750.0,466200.0,285.0,39.0,1145.0,0.0,0.0,0.0,0.0,0.0,17.0,New York City,New York-Newark-Jersey City,274.0,0.22814321398834306
36047110400,"Census Tract 1104, Kings County, New York",4675,3066.0,35257.0,376400.0,293.0,44.0,3839.0,0.0,0.0,0.0,0.0,0.0,792.0,New York City,New York-Newark-Jersey City,1609.0,0.3441711229946524
36047111600,"Census Tract 1116, Kings County, New York",3763,2015.0,40160.0,510600.0,373.0,141.0,2611.0,0.0,7.0,0.0,0.0,7.0,997.0,New York City,New York-Newark-Jersey City,1748.0,0.4645229869784746
36047123700,"Census Tract 1237, Kings County, New York",6300,2186.0,33709.0,656000.0,450.0,5246.0,246.0,0.0,59.0,0.0,0.0,37.0,712.0,New York City,New York-Newark-Jersey City,4114.0,0.653015873015873
36047150200,"Census Tract 1502, Kings County, New York",2876,2056.0,112656.0,898400.0,1178.0,2021.0,71.0,0.0,318.0,0.0,32.0,70.0,364.0,New York City,New York-Newark-Jersey City,820.0,0.2851182197496523
36047004400,"Census Tract 44, Kings County, New York",2373,1775.0,108125.0,1006900.0,1076.0,1930.0,12.0,0.0,227.0,0.0,0.0,9.0,195.0,New York City,New York-Newark-Jersey City,598.0,0.2520016856300042
36047005300,"Census Tract 53, Kings County, New York",2420,1771.0,93750.0,880400.0,931.0,1208.0,233.0,5.0,40.0,0.0,42.0,61.0,836.0,New York City,New York-Newark-Jersey City,649.0,0.2681818181818182
36047069602,"Census Tract 696.02, Kings County, New York",6601,4649.0,88048.0,603900.0,1665.0,3933.0,1074.0,0.0,491.0,0.0,0.0,117.0,986.0,New York City,New York-Newark-Jersey City,1952.0,0.2957127707923042
36047079601,"Census Tract 796.01, Kings County, New York",4577,3498.0,57061.0,737600.0,1243.0,960.0,3017.0,0.0,81.0,0.0,9.0,68.0,442.0,New York City,New York-Newark-Jersey City,1079.0,0.23574393707668778
36047079602,"Census Tract 796.02, Kings County, New York",4639,3180.0,45377.0,363500.0,981.0,444.0,3309.0,0.0,28.0,0.0,9.0,151.0,698.0,New York City,New York-Newark-Jersey City,1459.0,0.314507436947618
36047079801,"Census Tract 798.01, Kings County, New York",3023,2326.0,80037.0,801600.0,1159.0,826.0,1680.0,0.0,115.0,0.0,29.0,54.0,319.0,New York City,New York-Newark-Jersey City,697.0,0.23056566324842873
